,Name,Sex,Event,Age,Best3SquatKg,Best3BenchKg,Best3DeadliftKg,AgeClass,Federation,Date,MeetCountry,MeetState,MeetName,Region,Political
952286,Noemi Acosta,F,SBD,,92.99,34.02,104.33,,THSWPA,2017,USA,TX,Elkhart Invitational,South,Red
952287,Noelle Meisser,F,SBD,,88.45,43.09,92.99,,THSWPA,2017,USA,TX,Elkhart Invitational,South,Red
952289,Janzel Baroy,F,SBD,,133.81,61.23,142.88,,THSWPA,2017,USA,TX,Elkhart Invitational,South,Red
952290,Shaylea Boles,F,SBD,,124.74,54.43,122.47,,THSWPA,2017,USA,TX,Elkhart Invitational,South,Red
952291,Elizabeth Thorpe,F,SBD,,111.13,61.23,124.74,,THSWPA,2017,USA,TX,Elkhart Invitational,South,Red
952292,Nazajia Walker,F,SBD,,102.06,36.29,99.79,,THSWPA,2017,USA,TX,Elkhart Invitational,South,Red
952293,Riley Strawn,F,SBD,,95.25,58.97,77.11,,THSWPA,2017,USA,TX,Elkhart Invitational,South,Red
952294,Rachael Vickery,F,SBD,,77.11,36.29,97.52,,THSWPA,2017,USA,TX,Elkhart Invitational,South,Red
952295,Brandy Montoya,F,SBD,,77.11,43.09,79.38,,THSWPA,2017,USA,TX,Elkhart Invitational,South,Red
952296,Leslie Anderson,F,SBD,,63.5,34.02,74.84,,THSWPA,2017,USA,TX,Elkhart Invitational,South,Red
952297,Mallorie Sander,F,SBD,17.5,188.24,,,,THSWPA,2017,USA,TX,Elkhart Invitational,South,Red
952298,Kerstin Humphries,F,SBD,,147.42,68.04,145.15,,THSWPA,2017,USA,TX,Elkhart Invitational,South,Red
952299,Kyndall Hill,F,SBD,,111.13,43.09,129.27,,THSWPA,2017,USA,TX,Elkhart Invitational,South,Red
952300,Euline Zaragoza,F,SBD,,115.67,43.09,120.2,,THSWPA,2017,USA,TX,Elkhart Invitational,South,Red
952301,Callie Cargill,F,SBD,,104.33,40.82,104.33,,THSWPA,2017,USA,TX,Elkhart Invitational,South,Red
952302,Kalie Lewis,F,SBD,,79.38,43.09,104.33,,THSWPA,2017,USA,TX,Elkhart Invitational,South,Red
952303,Kelli Ramey,F,SBD,,138.35,52.16,124.74,,THSWPA,2017,USA,TX,Elkhart Invitational,South,Red
952304,Evan Johnson,F,SBD,14.5,111.13,52.16,113.4,13-15,THSWPA,2017,USA,TX,Elkhart Invitational,South,Red
952305,Catelin Jones,F,SBD,,90.72,45.36,113.4,,THSWPA,2017,USA,TX,Elkhart Invitational,South,Red
952306,Ninoshka Alvarez,F,SBD,,74.84,34.02,83.91,,THSWPA,2017,USA,TX,Elkhart Invitational,South,Red
952307,Deanna Fisher,F,SBD,,176.9,92.99,170.1,,THSWPA,2017,USA,TX,Elkhart Invitational,South,Red
952308,Harleigh McEnturff,F,SBD,,161.03,83.91,156.49,,THSWPA,2017,USA,TX,Elkhart Invitational,South,Red
952309,Paige Miles,F,SBD,,154.22,63.5,145.15,,THSWPA,2017,USA,TX,Elkhart Invitational,South,Red
952310,Shakendra Snell,F,SBD,,102.06,79.38,124.74,,THSWPA,2017,USA,TX,Elkhart Invitational,South,Red
952311,Kim Forrester,F,SBD,,113.4,45.36,102.06,,THSWPA,2017,USA,TX,Elkhart Invitational,South,Red
952312,Emily Williams,F,SBD,,,,,,THSWPA,2017,USA,TX,Elkhart Invitational,South,Red
952313,Madison Wilbanks,F,SBD,,192.78,90.72,158.76,,THSWPA,2017,USA,TX,Elkhart Invitational,South,Red
952314,Beatriz Costilla,F,SBD,,115.67,52.16,142.88,,THSWPA,2017,USA,TX,Elkhart Invitational,South,Red
952315,Destiny Toye,F,SBD,,122.47,56.7,113.4,,THSWPA,2017,USA,TX,Elkhart Invitational,South,Red
952316,Bryanna Stotts,F,SBD,,113.4,43.09,111.13,,THSWPA,2017,USA,TX,Elkhart Invitational,South,Red
952317,Tawny Anderson,F,SBD,,124.74,58.97,115.67,,THSWPA,2017,USA,TX,Elkhart Invitational,South,Red
952318,Natalie Defore,F,SBD,,113.4,56.7,122.47,,THSWPA,2017,USA,TX,Elkhart Invitational,South,Red
952319,Emily Rodriquez,F,SBD,,108.86,52.16,115.67,,THSWPA,2017,USA,TX,Elkhart Invitational,South,Red
952320,Reagan Ingram,F,SBD,,102.06,45.36,99.79,,THSWPA,2017,USA,TX,Elkhart Invitational,South,Red
952321,Selena Guerrero,F,SBD,,,,,,THSWPA,2017,USA,TX,Elkhart Invitational,South,Red
952322,Dania Garcia,F,SBD,,,,,,THSWPA,2017,USA,TX,Elkhart Invitational,South,Red
952323,Novali Davenport,F,SBD,,,,,,THSWPA,2017,USA,TX,Elkhart Invitational,South,Red
952324,Isabel HernÃ¡ndez,F,SBD,,,,,,THSWPA,2017,USA,TX,Elkhart Invitational,South,Red
952325,Courtney Wooddell,F,SBD,,61.23,31.75,68.04,,THSWPA,2017,USA,TX,Snyder Tiger Invitational,South,Red
952326,Lynelle Hernandez,F,SBD,,97.52,47.63,97.52,,THSWPA,2017,USA,TX,Snyder Tiger Invitational,South,Red
952327,Audrey Beltran,F,SBD,,68.04,31.75,68.04,,THSWPA,2017,USA,TX,Snyder Tiger Invitational,South,Red
952328,Caitlyn Durham,F,SBD,,45.36,29.48,56.7,,THSWPA,2017,USA,TX,Snyder Tiger Invitational,South,Red
952329,Natalia Juarez,F,SBD,,81.65,,,,THSWPA,2017,USA,TX,Snyder Tiger Invitational,South,Red
952330,Bergandi Alvarado,F,SBD,,108.86,38.56,106.59,,THSWPA,2017,USA,TX,Snyder Tiger Invitational,South,Red
952331,Jacie Roye,F,SBD,,83.91,47.63,97.52,,THSWPA,2017,USA,TX,Snyder Tiger Invitational,South,Red
952332,Mavelyn Ramos,F,SBD,,92.99,38.56,90.72,,THSWPA,2017,USA,TX,Snyder Tiger Invitational,South,Red
952333,D'Lijah Gamboa,F,SBD,,79.38,34.02,83.91,,THSWPA,2017,USA,TX,Snyder Tiger Invitational,South,Red
952334,Kelby Tidwell,F,SBD,,102.06,43.09,,,THSWPA,2017,USA,TX,Snyder Tiger Invitational,South,Red
952335,Diamond Escobedo,F,SBD,,145.15,56.7,120.2,,THSWPA,2017,USA,TX,Snyder Tiger Invitational,South,Red
952336,Oralia Cardenas,F,SBD,,92.99,38.56,117.93,,THSWPA,2017,USA,TX,Snyder Tiger Invitational,South,Red
952337,Nia Williams,F,SBD,,83.91,43.09,95.25,,THSWPA,2017,USA,TX,Snyder Tiger Invitational,South,Red
952338,Amber Guzman,F,SBD,,79.38,36.29,102.06,,THSWPA,2017,USA,TX,Snyder Tiger Invitational,South,Red
952339,Angelika Rojero,F,SBD,,81.65,34.02,86.18,,THSWPA,2017,USA,TX,Snyder Tiger Invitational,South,Red
952340,Daisy Ledesma,F,SBD,,68.04,38.56,83.91,,THSWPA,2017,USA,TX,Snyder Tiger Invitational,South,Red
952341,Neicia Anna,F,SBD,,63.5,36.29,81.65,,THSWPA,2017,USA,TX,Snyder Tiger Invitational,South,Red
952342,Sara Barrera,F,SBD,,63.5,31.75,86.18,,THSWPA,2017,USA,TX,Snyder Tiger Invitational,South,Red
952343,Victoria Melendez,F,SBD,,56.7,29.48,61.23,,THSWPA,2017,USA,TX,Snyder Tiger Invitational,South,Red
952344,Cheyenne Avila,F,SBD,,151.95,56.7,133.81,,THSWPA,2017,USA,TX,Snyder Tiger Invitational,South,Red
952345,Madelyne Galindo,F,SBD,,102.06,36.29,92.99,,THSWPA,2017,USA,TX,Snyder Tiger Invitational,South,Red
952346,Kassandra Vasquez,F,SBD,,83.91,34.02,88.45,,THSWPA,2017,USA,TX,Snyder Tiger Invitational,South,Red
952347,Kerrington Biggers,F,SBD,,181.44,56.7,158.76,,THSWPA,2017,USA,TX,Snyder Tiger Invitational,South,Red
952348,Bonnie Jasper,F,SBD,,111.13,43.09,117.93,,THSWPA,2017,USA,TX,Snyder Tiger Invitational,South,Red
952349,Aundrea Evans,F,SBD,,97.52,52.16,108.86,,THSWPA,2017,USA,TX,Snyder Tiger Invitational,South,Red
952350,Katelyn Dockall,F,SBD,,92.99,47.63,115.67,,THSWPA,2017,USA,TX,Snyder Tiger Invitational,South,Red
952351,Ariana Perez,F,SBD,,102.06,49.9,92.99,,THSWPA,2017,USA,TX,Snyder Tiger Invitational,South,Red
952352,Joslyn Padilla,F,SBD,,102.06,38.56,99.79,,THSWPA,2017,USA,TX,Snyder Tiger Invitational,South,Red
952353,Alexandra Huerta,F,SBD,,92.99,43.09,86.18,,THSWPA,2017,USA,TX,Snyder Tiger Invitational,South,Red
952354,Saidi Soliz,F,SBD,,90.72,38.56,92.99,,THSWPA,2017,USA,TX,Snyder Tiger Invitational,South,Red
952355,Soli Cisneros,F,SBD,,77.11,38.56,97.52,,THSWPA,2017,USA,TX,Snyder Tiger Invitational,South,Red
952356,KeAndrea Emerson,F,SBD,,61.23,34.02,83.91,,THSWPA,2017,USA,TX,Snyder Tiger Invitational,South,Red
952357,Phoenix Burns,F,SBD,,65.77,31.75,79.38,,THSWPA,2017,USA,TX,Snyder Tiger Invitational,South,Red
952358,Marissa Luna,F,SBD,,61.23,24.95,68.04,,THSWPA,2017,USA,TX,Snyder Tiger Invitational,South,Red
952359,Iciss Salazar,F,SBD,,104.33,,,,THSWPA,2017,USA,TX,Snyder Tiger Invitational,South,Red
