,Name,Sex,Event,Age,Best3SquatKg,Best3BenchKg,Best3DeadliftKg,AgeClass,Federation,Date,MeetCountry,MeetState,MeetName
936088,Belinda Bohannon,F,SBD,,74.84,43.09,106.59,,THSWPA,2016,USA,TX,Sabine Bo Bates Invitational
936089,Alyvia Hemphill,F,SBD,,70.31,43.09,90.72,,THSWPA,2016,USA,TX,Sabine Bo Bates Invitational
936090,Shay Belcher,F,SBD,,68.04,38.56,86.18,,THSWPA,2016,USA,TX,Sabine Bo Bates Invitational
936091,Madison Jackson,F,SBD,,65.77,36.29,90.72,,THSWPA,2016,USA,TX,Sabine Bo Bates Invitational
936092,Kirsten Moody,F,SBD,,63.5,34.02,79.38,,THSWPA,2016,USA,TX,Sabine Bo Bates Invitational
936093,Lauren Ummell,F,SBD,,124.74,65.77,140.61,,THSWPA,2016,USA,TX,Sabine Bo Bates Invitational
936094,Julia Courtney,F,SBD,,111.13,56.7,117.93,,THSWPA,2016,USA,TX,Sabine Bo Bates Invitational
936095,Hayley Reed,F,SBD,,111.13,47.63,104.33,,THSWPA,2016,USA,TX,Sabine Bo Bates Invitational
936096,Milika Dral,F,SBD,,92.99,40.82,102.06,,THSWPA,2016,USA,TX,Sabine Bo Bates Invitational
936097,Katherine Patterson,F,SBD,,92.99,43.09,92.99,,THSWPA,2016,USA,TX,Sabine Bo Bates Invitational
936098,Ashlynn Smith,F,SBD,,88.45,43.09,90.72,,THSWPA,2016,USA,TX,Sabine Bo Bates Invitational
936099,Ariel Webb,F,SBD,,83.91,34.02,90.72,,THSWPA,2016,USA,TX,Sabine Bo Bates Invitational
936100,Blaire Deal,F,SBD,,81.65,40.82,102.06,,THSWPA,2016,USA,TX,Sabine Bo Bates Invitational
936101,Rachel Hagler,F,SBD,,81.65,45.36,104.33,,THSWPA,2016,USA,TX,Sabine Bo Bates Invitational
936102,Riley Strawn,F,SBD,,72.57,49.9,79.38,,THSWPA,2016,USA,TX,Sabine Bo Bates Invitational
936103,Madison Taylor,F,SBD,13.5,142.88,63.5,147.42,13-15,THSWPA,2016,USA,TX,Sabine Bo Bates Invitational
936104,Kitana Cox,F,SBD,,129.27,65.77,127.01,,THSWPA,2016,USA,TX,Sabine Bo Bates Invitational
936105,Gwynn Hennessey,F,SBD,,111.13,52.16,104.33,,THSWPA,2016,USA,TX,Sabine Bo Bates Invitational
936106,Elizabeth Whitwell,F,SBD,,108.86,54.43,127.01,,THSWPA,2016,USA,TX,Sabine Bo Bates Invitational
936107,Sydnie Smith,F,SBD,,102.06,43.09,102.06,,THSWPA,2016,USA,TX,Sabine Bo Bates Invitational
936108,Kaitlin Hunter,F,SBD,,102.06,54.43,136.08,,THSWPA,2016,USA,TX,Sabine Bo Bates Invitational
936109,Jada Williams,F,SBD,,102.06,45.36,111.13,,THSWPA,2016,USA,TX,Sabine Bo Bates Invitational
936110,Kourtlin Hunter,F,SBD,,102.06,54.43,122.47,,THSWPA,2016,USA,TX,Sabine Bo Bates Invitational
936111,Ashlyn Burke,F,SBD,,92.99,43.09,102.06,,THSWPA,2016,USA,TX,Sabine Bo Bates Invitational
936112,Jessye Massey,F,SBD,,68.04,38.56,99.79,,THSWPA,2016,USA,TX,Sabine Bo Bates Invitational
936113,Heather Wilson,F,SBD,,,,,,THSWPA,2016,USA,TX,Sabine Bo Bates Invitational
936114,Kennedey Parker,F,SBD,,147.42,68.04,138.35,,THSWPA,2016,USA,TX,Sabine Bo Bates Invitational
936115,Allison Lewis,F,SBD,,83.91,43.09,70.31,,THSWPA,2016,USA,TX,Sabine Bo Bates Invitational
936116,Jannah Haney,F,SBD,,138.35,54.43,127.01,,THSWPA,2016,USA,TX,Sabine Bo Bates Invitational
936117,Katie Casey,F,SBD,,165.56,74.84,165.56,,THSWPA,2016,USA,TX,Sabine Bo Bates Invitational
936118,Breigh-Ann True,F,SBD,,158.76,68.04,138.35,,THSWPA,2016,USA,TX,Sabine Bo Bates Invitational
936119,Tiffany Curry,F,SBD,,133.81,58.97,133.81,,THSWPA,2016,USA,TX,Sabine Bo Bates Invitational
936120,Hannah Merritt,F,SBD,,108.86,47.63,117.93,,THSWPA,2016,USA,TX,Sabine Bo Bates Invitational
936121,Tori Hill,F,SBD,,90.72,49.9,95.25,,THSWPA,2016,USA,TX,Sabine Bo Bates Invitational
936122,Alex Goodwin,F,SBD,,81.65,49.9,102.06,,THSWPA,2016,USA,TX,Sabine Bo Bates Invitational
936123,Madison Fisher,F,SBD,,79.38,34.02,86.18,,THSWPA,2016,USA,TX,Buna Powerlifting Meet
936124,Alexandra Federoff,F,SBD,,34.02,20.41,56.7,,THSWPA,2016,USA,TX,Buna Powerlifting Meet
936125,Hannah Robinson,F,SBD,17.5,108.86,49.9,104.33,,THSWPA,2016,USA,TX,Buna Powerlifting Meet
936126,Peyton Garner,F,SBD,15.5,122.47,52.16,120.2,,THSWPA,2016,USA,TX,Buna Powerlifting Meet
936127,Lexie Moody,F,SBD,,74.84,38.56,92.99,,THSWPA,2016,USA,TX,Buna Powerlifting Meet
936128,Gracee Ebarb,F,SBD,,,38.56,,,THSWPA,2016,USA,TX,Buna Powerlifting Meet
936129,Jade Butchee,F,SBD,,90.72,47.63,111.13,,THSWPA,2016,USA,TX,Buna Powerlifting Meet
936130,Savannah Barrett,F,SBD,,,47.63,97.52,,THSWPA,2016,USA,TX,Buna Powerlifting Meet
936131,Katherine Franklin,F,SBD,,108.86,47.63,,,THSWPA,2016,USA,TX,Buna Powerlifting Meet
936132,Mackenzie Richardson,F,SBD,,122.47,61.23,117.93,,THSWPA,2016,USA,TX,Buna Powerlifting Meet
936133,Dakota Reckaway,F,SBD,,77.11,36.29,95.25,,THSWPA,2016,USA,TX,Buna Powerlifting Meet
936135,Keisha Walker,F,SBD,,117.93,54.43,140.61,,THSWPA,2016,USA,TX,Buna Powerlifting Meet
936136,Maci Allee,F,SBD,,90.72,43.09,111.13,,THSWPA,2016,USA,TX,Buna Powerlifting Meet
936137,Kendall Aulds,F,SBD,,79.38,38.56,99.79,,THSWPA,2016,USA,TX,Buna Powerlifting Meet
936138,Debreon Hunter,F,SBD,,79.38,38.56,97.52,,THSWPA,2016,USA,TX,Buna Powerlifting Meet
936139,Hailee Johnson,F,SBD,,83.91,,83.91,,THSWPA,2016,USA,TX,Buna Powerlifting Meet
936140,Alana Williams,F,SBD,,131.54,63.5,113.4,,THSWPA,2016,USA,TX,Buna Powerlifting Meet
936141,Symone Lalonde,F,SBD,,70.31,38.56,99.79,,THSWPA,2016,USA,TX,Buna Powerlifting Meet
936142,Alexis Pelletier,F,SBD,,68.04,34.02,79.38,,THSWPA,2016,USA,TX,Buna Powerlifting Meet
936143,Brookelyn Bivens,F,SBD,,124.74,81.65,106.59,,THSWPA,2016,USA,TX,Buna Powerlifting Meet
936144,Jocelyn Walston,F,SBD,,108.86,54.43,131.54,,THSWPA,2016,USA,TX,Buna Powerlifting Meet
936145,Taylor Hall,F,SBD,,97.52,45.36,117.93,,THSWPA,2016,USA,TX,Buna Powerlifting Meet
936146,Shae Russell,F,SBD,,108.86,45.36,97.52,,THSWPA,2016,USA,TX,Buna Powerlifting Meet
936147,Jordan Craig,F,SBD,,52.16,34.02,,,THSWPA,2016,USA,TX,Buna Powerlifting Meet
936148,Erica Gonzalez,F,SBD,,102.06,45.36,102.06,,THSWPA,2016,USA,TX,Buna Powerlifting Meet
936149,Alex White,F,SBD,14.5,88.45,49.9,102.06,13-15,THSWPA,2016,USA,TX,Buna Powerlifting Meet
936150,Bobby Denard,F,SBD,16.5,226.8,131.54,149.69,16-17,THSWPA,2016,USA,TX,Buna Powerlifting Meet
936151,Danielle Robinson,F,SBD,,72.57,34.02,74.84,,THSWPA,2016,USA,TX,Buna Powerlifting Meet
936152,Erin Laramore,F,SBD,,68.04,40.82,95.25,,THSWPA,2016,USA,TX,Buna Powerlifting Meet
936153,Katia Camacho,F,SBD,,43.09,24.95,49.9,,THSWPA,2016,USA,TX,Pasadena ISD 1st Annual Invitational
936154,Courtney Smoker,F,SBD,,65.77,70.31,102.06,,THSWPA,2016,USA,TX,Pasadena ISD 1st Annual Invitational
936155,Jasey Hope,F,SBD,,43.09,24.95,61.23,,THSWPA,2016,USA,TX,Oak Ridge High School
936156,Criselda Serna,F,SBD,,92.99,40.82,106.59,,THSWPA,2016,USA,TX,Oak Ridge High School
936157,Miranda Housman,F,SBD,,106.59,52.16,106.59,,THSWPA,2016,USA,TX,Oak Ridge High School
936158,Lafronia Batiste,F,SBD,,97.52,54.43,113.4,,THSWPA,2016,USA,TX,Oak Ridge High School
936159,Alexis Wood,F,SBD,,81.65,47.63,102.06,,THSWPA,2016,USA,TX,Oak Ridge High School
936160,Kaleigh Odom,F,SBD,,83.91,38.56,99.79,,THSWPA,2016,USA,TX,Oak Ridge High School
936161,Denny Hooks,F,SBD,,79.38,38.56,90.72,,THSWPA,2016,USA,TX,Oak Ridge High School
936162,Aliya White,F,SBD,,52.16,24.95,83.91,,THSWPA,2016,USA,TX,Oak Ridge High School
936163,Gabriella Garza,F,SBD,,122.47,56.7,136.08,,THSWPA,2016,USA,TX,Oak Ridge High School
936164,Genesis Gonzalez,F,SBD,,102.06,45.36,117.93,,THSWPA,2016,USA,TX,Oak Ridge High School
936165,Joselinne Moreno,F,SBD,,104.33,47.63,104.33,,THSWPA,2016,USA,TX,Oak Ridge High School
936166,Meredith Kaspar,F,SBD,,90.72,52.16,102.06,,THSWPA,2016,USA,TX,Oak Ridge High School
936167,Masedia Rodriguez,F,SBD,,86.18,40.82,111.13,,THSWPA,2016,USA,TX,Oak Ridge High School
936168,Mercedez Strambler,F,SBD,,113.4,72.57,131.54,,THSWPA,2016,USA,TX,Oak Ridge High School
936169,Na'Kyra Darthard,F,SBD,,127.01,54.43,127.01,,THSWPA,2016,USA,TX,Oak Ridge High School
936170,Jayden White,F,SBD,,131.54,47.63,122.47,,THSWPA,2016,USA,TX,Oak Ridge High School
936171,Samantha Raines,F,SBD,,111.13,58.97,117.93,,THSWPA,2016,USA,TX,Oak Ridge High School
936172,Hannah Krenek,F,SBD,,113.4,40.82,117.93,,THSWPA,2016,USA,TX,Oak Ridge High School
936173,Angellica Moreno,F,SBD,,97.52,45.36,113.4,,THSWPA,2016,USA,TX,Oak Ridge High School
936174,Paxton Grimm,F,SBD,,102.06,52.16,92.99,,THSWPA,2016,USA,TX,Oak Ridge High School
936175,Sienna Hinton,F,SBD,,83.91,38.56,108.86,,THSWPA,2016,USA,TX,Oak Ridge High School
936176,Zoe Galvan,F,SBD,,90.72,34.02,77.11,,THSWPA,2016,USA,TX,Oak Ridge High School
936177,Kerigan Shair,F,SBD,,54.43,27.22,74.84,,THSWPA,2016,USA,TX,Oak Ridge High School
936178,Jennifer Ramirez,F,SBD,,147.42,79.38,158.76,,THSWPA,2016,USA,TX,Oak Ridge High School
936179,Madelynn Mahoney,F,SBD,18.5,136.08,54.43,120.2,18-19,THSWPA,2016,USA,TX,Oak Ridge High School
936180,Phylane Smith,F,SBD,,113.4,56.7,111.13,,THSWPA,2016,USA,TX,Oak Ridge High School
936181,Allie Arrington,F,SBD,,117.93,56.7,102.06,,THSWPA,2016,USA,TX,Oak Ridge High School
936182,Korri Bone,F,SBD,,95.25,45.36,115.67,,THSWPA,2016,USA,TX,Oak Ridge High School
936183,Alyssa High,F,SBD,,61.23,43.09,83.91,,THSWPA,2016,USA,TX,Oak Ridge High School
936184,Kimberlynn Patzold,F,SBD,18.5,163.29,99.79,163.29,18-19,THSWPA,2016,USA,TX,Oak Ridge High School
936185,Zabrina Kimberlin,F,SBD,,111.13,61.23,111.13,,THSWPA,2016,USA,TX,Oak Ridge High School
936186,Celeste Rodriguez,F,SBD,,102.06,45.36,115.67,,THSWPA,2016,USA,TX,Oak Ridge High School
936187,Iyonnee Terrazas,F,SBD,,106.59,45.36,111.13,,THSWPA,2016,USA,TX,Oak Ridge High School
936188,Adreanna Mendoza,F,SBD,,83.91,47.63,90.72,,THSWPA,2016,USA,TX,Oak Ridge High School
936189,Victoria Martinez,F,SBD,,136.08,77.11,129.27,,THSWPA,2016,USA,TX,Oak Ridge High School
936190,Lauren Taylor,F,SBD,,142.88,58.97,120.2,,THSWPA,2016,USA,TX,Oak Ridge High School
936191,Caitlin McBride,F,SBD,,40.82,38.56,68.04,,THSWPA,2016,USA,TX,Oak Ridge High School
936192,Kealani Moore,F,SBD,,115.67,43.09,133.81,,THSWPA,2016,USA,TX,Oak Ridge High School
936193,Celia Rosas,F,SBD,,92.99,36.29,117.93,,THSWPA,2016,USA,TX,Oak Ridge High School
936194,Jordyn Bustillos,F,SBD,,167.83,72.57,154.22,,THSWPA,2016,USA,TX,Oak Ridge High School
936195,Krystal Gonzalez,F,SBD,,181.44,68.04,129.27,,THSWPA,2016,USA,TX,Oak Ridge High School
936196,Alyssa Millan,F,SBD,,151.95,72.57,129.27,,THSWPA,2016,USA,TX,Oak Ridge High School
936197,Nicole Esquivel,F,SBD,,68.04,52.16,102.06,,THSWPA,2016,USA,TX,Oak Ridge High School
936198,Ja'Kayla Smith,F,SBD,,68.04,56.7,92.99,,THSWPA,2016,USA,TX,Oak Ridge High School
936200,Kaitlyn Kneis,F,SBD,,40.82,43.09,104.33,,THSWPA,2016,USA,TX,Oak Ridge High School
936201,Paulette Herrera,F,SBD,,97.52,45.36,113.4,,THSWPA,2016,USA,TX,Cleburne High School
936202,Taylor Skinner,F,SBD,,97.52,52.16,108.86,,THSWPA,2016,USA,TX,Cleburne High School
936203,Maralinda Miser,F,SBD,,102.06,54.43,104.33,,THSWPA,2016,USA,TX,Cleburne High School
936204,Cheyenne Fitzgerald,F,SBD,,88.45,38.56,113.4,,THSWPA,2016,USA,TX,Cleburne High School
936205,Julianne Pillow,F,SBD,,88.45,38.56,83.91,,THSWPA,2016,USA,TX,Cleburne High School
936206,Viviana Bustamante,F,SBD,,74.84,36.29,79.38,,THSWPA,2016,USA,TX,Cleburne High School
936207,Carolina Palma,F,SBD,,,,,,THSWPA,2016,USA,TX,Cleburne High School
936208,Shelby Doran,F,SBD,,106.59,58.97,108.86,,THSWPA,2016,USA,TX,Cleburne High School
936209,Autumn Garrett,F,SBD,,79.38,45.36,108.86,,THSWPA,2016,USA,TX,Cleburne High School
936210,Maci Fletcher,F,SBD,,88.45,49.9,86.18,,THSWPA,2016,USA,TX,Cleburne High School
936211,Ashley Brown,F,SBD,,86.18,43.09,83.91,,THSWPA,2016,USA,TX,Cleburne High School
936212,Ivonne Casas,F,SBD,,56.7,36.29,92.99,,THSWPA,2016,USA,TX,Cleburne High School
936213,Rachel Christensen,F,SBD,,92.99,43.09,117.93,,THSWPA,2016,USA,TX,Cleburne High School
936214,Kurshine Jackson,F,SBD,,58.97,31.75,79.38,,THSWPA,2016,USA,TX,Cleburne High School
936215,Tara Stanley,F,SBD,,58.97,36.29,70.31,,THSWPA,2016,USA,TX,Cleburne High School
936216,Lauryn Session,F,SBD,,36.29,24.95,65.77,,THSWPA,2016,USA,TX,Cleburne High School
936217,Jennifer Martinez,F,SBD,,102.06,68.04,117.93,,THSWPA,2016,USA,TX,Cleburne High School
936218,Zardee Paul,F,SBD,,102.06,70.31,99.79,,THSWPA,2016,USA,TX,Cleburne High School
936219,Emma Tate,F,SBD,,99.79,52.16,108.86,,THSWPA,2016,USA,TX,Cleburne High School
936220,Olivia Scott,F,SBD,,72.57,27.22,90.72,,THSWPA,2016,USA,TX,Cleburne High School
936221,Lydia Lott,F,SBD,,61.23,45.36,83.91,,THSWPA,2016,USA,TX,Cleburne High School
936222,Kelsey Green,F,SBD,,52.16,47.63,86.18,,THSWPA,2016,USA,TX,Cleburne High School
936223,Tytiana Evans,F,SBD,,47.63,31.75,79.38,,THSWPA,2016,USA,TX,Cleburne High School
936224,Kaylen Evans,F,SBD,,151.95,58.97,151.95,,THSWPA,2016,USA,TX,Cleburne High School
936225,Zoe Broadway,F,SBD,,115.67,79.38,131.54,,THSWPA,2016,USA,TX,Cleburne High School
936226,Susana Mancilla,F,SBD,,117.93,54.43,113.4,,THSWPA,2016,USA,TX,Cleburne High School
936227,Julie Ross,F,SBD,,102.06,61.23,111.13,,THSWPA,2016,USA,TX,Cleburne High School
936228,Rachel Jeske,F,SBD,,90.72,52.16,99.79,,THSWPA,2016,USA,TX,Cleburne High School
936229,Kayla Bailey,F,SBD,,88.45,38.56,97.52,,THSWPA,2016,USA,TX,Cleburne High School
936230,Marchele Williams,F,SBD,,83.91,38.56,83.91,,THSWPA,2016,USA,TX,Cleburne High School
936231,Heaven Williams,F,SBD,,70.31,34.02,61.23,,THSWPA,2016,USA,TX,Cleburne High School
936232,Jordan Fields,F,SBD,,,,,,THSWPA,2016,USA,TX,Cleburne High School
936233,Makenna Henderson,F,SBD,,129.27,56.7,136.08,,THSWPA,2016,USA,TX,Cleburne High School
936234,Estella Godi,F,SBD,,113.4,56.7,99.79,,THSWPA,2016,USA,TX,Cleburne High School
936235,Chasity Owens,F,SBD,,90.72,49.9,120.2,,THSWPA,2016,USA,TX,Cleburne High School
936236,Nubia Rodgriguez,F,SBD,,88.45,52.16,104.33,,THSWPA,2016,USA,TX,Cleburne High School
936237,Samantha Puente,F,SBD,,70.31,36.29,72.57,,THSWPA,2016,USA,TX,Cleburne High School
936238,Autumn Small,F,SBD,,56.7,38.56,65.77,,THSWPA,2016,USA,TX,Cleburne High School
936239,Hunter Preston,F,SBD,,113.4,56.7,108.86,,THSWPA,2016,USA,TX,Cleburne High School
936240,Sarah Grosek,F,SBD,,108.86,49.9,113.4,,THSWPA,2016,USA,TX,Cleburne High School
936241,Kaylee Consalus,F,SBD,,70.31,45.36,92.99,,THSWPA,2016,USA,TX,Cleburne High School
936242,Daedra Alexander,F,SBD,,124.74,77.11,124.74,,THSWPA,2016,USA,TX,Cleburne High School
936243,Isabell Torres,F,SBD,,131.54,54.43,138.35,,THSWPA,2016,USA,TX,Cleburne High School
936244,Leanne Mason,F,SBD,,113.4,52.16,111.13,,THSWPA,2016,USA,TX,Cleburne High School
936245,Cyrian Richardson,F,SBD,,92.99,40.82,108.86,,THSWPA,2016,USA,TX,Cleburne High School
936246,Albrian Richardson,F,SBD,,97.52,43.09,92.99,,THSWPA,2016,USA,TX,Cleburne High School
936247,Madison Taylor,F,SBD,13.5,,,,13-15,THSWPA,2016,USA,TX,Cleburne High School
936248,Lexi Harris,F,SBD,,199.58,147.42,210.92,,THSWPA,2016,USA,TX,Cleburne High School
936249,LaNaisha Gardner,F,SBD,,136.08,77.11,140.61,,THSWPA,2016,USA,TX,Cleburne High School
936250,Jerian Richardson,F,SBD,,,,,,THSWPA,2016,USA,TX,Cleburne High School
936251,Karlysa Pierce,F,SBD,17.5,97.52,97.52,,,THSWPA,2016,USA,TX,Cleburne High School
936252,Sarah Minerva Jones,F,SBD,,,,,,THSWPA,2016,USA,TX,Cleburne High School
936253,Roxy Chavarria,F,SBD,,95.25,40.82,102.06,,THSWPA,2016,USA,TX,Antelope Invitational
936254,Malory De La Rosa,F,SBD,,72.57,27.22,63.5,,THSWPA,2016,USA,TX,Antelope Invitational
936255,Ryiann Arrayo,F,SBD,,47.63,24.95,45.36,,THSWPA,2016,USA,TX,Antelope Invitational
936256,Lynelle Hernandez,F,SBD,,90.72,40.82,86.18,,THSWPA,2016,USA,TX,Antelope Invitational
936257,Claudia Correa,F,SBD,,79.38,36.29,74.84,,THSWPA,2016,USA,TX,Antelope Invitational
936258,Alyssa Gutierrez,F,SBD,,79.38,45.36,102.06,,THSWPA,2016,USA,TX,Antelope Invitational
936259,Kelby Tidwell,F,SBD,,92.99,43.09,79.38,,THSWPA,2016,USA,TX,Antelope Invitational
936260,Baylea Pittman,F,SBD,,74.84,34.02,68.04,,THSWPA,2016,USA,TX,Antelope Invitational
936261,Alyssa Berretero,F,SBD,,61.23,29.48,74.84,,THSWPA,2016,USA,TX,Antelope Invitational
936262,Chloe Reiter,F,SBD,,43.09,38.56,74.84,,THSWPA,2016,USA,TX,Antelope Invitational
936263,Neicia Anna,F,SBD,,56.7,29.48,61.23,,THSWPA,2016,USA,TX,Antelope Invitational
936264,Melissa Arizpe,F,SBD,,108.86,47.63,127.01,,THSWPA,2016,USA,TX,Antelope Invitational
936265,Taylor Franklin,F,SBD,,104.33,54.43,108.86,,THSWPA,2016,USA,TX,Antelope Invitational
936266,Lesly Sotelo,F,SBD,,83.91,61.23,99.79,,THSWPA,2016,USA,TX,Antelope Invitational
936267,Iris Torrez,F,SBD,,79.38,43.09,106.59,,THSWPA,2016,USA,TX,Antelope Invitational
936268,Bri Paiz,F,SBD,,90.72,45.36,83.91,,THSWPA,2016,USA,TX,Antelope Invitational
936269,MaKendall Smith,F,SBD,,83.91,40.82,77.11,,THSWPA,2016,USA,TX,Antelope Invitational
936270,Brooke Blair,F,SBD,,61.23,29.48,61.23,,THSWPA,2016,USA,TX,Antelope Invitational
936271,Katie Quintana,F,SBD,,43.09,27.22,70.31,,THSWPA,2016,USA,TX,Antelope Invitational
936272,Payton Calderon,F,SBD,,90.72,,,,THSWPA,2016,USA,TX,Antelope Invitational
936273,Lizet Anett,F,SBD,,111.13,54.43,108.86,,THSWPA,2016,USA,TX,Antelope Invitational
936274,Samantha Mayo,F,SBD,,83.91,40.82,90.72,,THSWPA,2016,USA,TX,Antelope Invitational
936275,Mallory Maxwell,F,SBD,,74.84,45.36,83.91,,THSWPA,2016,USA,TX,Antelope Invitational
936276,Erika Grado,F,SBD,,74.84,34.02,92.99,,THSWPA,2016,USA,TX,Antelope Invitational
936277,Kayley Aguirre,F,SBD,,77.11,36.29,83.91,,THSWPA,2016,USA,TX,Antelope Invitational
936278,Breianna Casills,F,SBD,,79.38,40.82,68.04,,THSWPA,2016,USA,TX,Antelope Invitational
936279,Keelan Smith,F,SBD,15.5,136.08,49.9,142.88,,THSWPA,2016,USA,TX,Antelope Invitational
936280,Veronica Dolle,F,SBD,,129.27,56.7,136.08,,THSWPA,2016,USA,TX,Antelope Invitational
936281,Aerin Strickland,F,SBD,,145.15,56.7,115.67,,THSWPA,2016,USA,TX,Antelope Invitational
936282,Abby Mendoza,F,SBD,,113.4,54.43,117.93,,THSWPA,2016,USA,TX,Antelope Invitational
936283,McKenna Smith,F,SBD,,83.91,43.09,113.4,,THSWPA,2016,USA,TX,Antelope Invitational
936284,Kimberly Mendoza,F,SBD,,74.84,38.56,74.84,,THSWPA,2016,USA,TX,Antelope Invitational
936285,Reagan Perez,F,SBD,,65.77,43.09,56.7,,THSWPA,2016,USA,TX,Antelope Invitational
936286,Amyah Newman,F,SBD,,136.08,58.97,122.47,,THSWPA,2016,USA,TX,Antelope Invitational
936287,Abysette Cantu,F,SBD,,113.4,43.09,113.4,,THSWPA,2016,USA,TX,Antelope Invitational
936288,Andrea Paz,F,SBD,,90.72,40.82,97.52,,THSWPA,2016,USA,TX,Antelope Invitational
936289,Courtney Day,F,SBD,,74.84,40.82,86.18,,THSWPA,2016,USA,TX,Antelope Invitational
936290,Josie Ramirez,F,SBD,,127.01,49.9,129.27,,THSWPA,2016,USA,TX,Antelope Invitational
936291,Lily Meza,F,SBD,,111.13,61.23,111.13,,THSWPA,2016,USA,TX,Antelope Invitational
936292,Marissa Villanueva,F,SBD,,113.4,54.43,115.67,,THSWPA,2016,USA,TX,Antelope Invitational
936293,Brittany Jimenez,F,SBD,,90.72,63.5,86.18,,THSWPA,2016,USA,TX,Antelope Invitational
936294,Lexie Hernandez,F,SBD,,79.38,38.56,99.79,,THSWPA,2016,USA,TX,Antelope Invitational
936295,Aubrianna Perez,F,SBD,,63.5,29.48,74.84,,THSWPA,2016,USA,TX,Antelope Invitational
936296,Lupita Hernandez,F,SBD,,136.08,58.97,122.47,,THSWPA,2016,USA,TX,Antelope Invitational
936297,Denise Rivera,F,SBD,,142.88,72.57,97.52,,THSWPA,2016,USA,TX,Antelope Invitational
936298,Marielena Viernes,F,SBD,,115.67,56.7,111.13,,THSWPA,2016,USA,TX,Antelope Invitational
936299,Mari Castillo,F,SBD,,117.93,56.7,122.47,,THSWPA,2016,USA,TX,Antelope Invitational
936300,Georga Norman,F,SBD,,97.52,45.36,90.72,,THSWPA,2016,USA,TX,Antelope Invitational
936301,Karis Carstensen,F,SBD,,136.08,65.77,133.81,,THSWPA,2016,USA,TX,Antelope Invitational
936302,Ebany Saucedo,F,SBD,,95.25,38.56,102.06,,THSWPA,2016,USA,TX,Antelope Invitational
936303,Kendall Harpole,F,SBD,,79.38,38.56,79.38,,THSWPA,2016,USA,TX,Sulphur Springs Invitational
936304,Natalee Castro,F,SBD,,70.31,36.29,90.72,,THSWPA,2016,USA,TX,Sulphur Springs Invitational
936305,Jessica Taylor,F,SBD,17.5,74.84,34.02,74.84,,THSWPA,2016,USA,TX,Sulphur Springs Invitational
936306,Bri McAlister,F,SBD,,49.9,22.68,68.04,,THSWPA,2016,USA,TX,Sulphur Springs Invitational
936307,Cheyenne Jones,F,SBD,,111.13,49.9,97.52,,THSWPA,2016,USA,TX,Sulphur Springs Invitational
936308,Karina Castillo,F,SBD,,104.33,40.82,111.13,,THSWPA,2016,USA,TX,Sulphur Springs Invitational
936309,Skylar Vaughn,F,SBD,,97.52,43.09,99.79,,THSWPA,2016,USA,TX,Sulphur Springs Invitational
936310,Lauren Gilliam,F,SBD,,83.91,36.29,95.25,,THSWPA,2016,USA,TX,Sulphur Springs Invitational
936311,Kailey Griffith,F,SBD,,77.11,38.56,88.45,,THSWPA,2016,USA,TX,Sulphur Springs Invitational
936312,Gillian Dossey,F,SBD,,74.84,36.29,65.77,,THSWPA,2016,USA,TX,Sulphur Springs Invitational
936313,Kiasi Young,F,SBD,,65.77,29.48,79.38,,THSWPA,2016,USA,TX,Sulphur Springs Invitational
936314,Faith Capps,F,SBD,,56.7,29.48,77.11,,THSWPA,2016,USA,TX,Sulphur Springs Invitational
936315,Maiyah Sims,F,SBD,,74.84,38.56,115.67,,THSWPA,2016,USA,TX,Sulphur Springs Invitational
936316,Treasure Hines,F,SBD,,90.72,49.9,83.91,,THSWPA,2016,USA,TX,Sulphur Springs Invitational
936317,Sophie Ethridge,F,SBD,,81.65,40.82,83.91,,THSWPA,2016,USA,TX,Sulphur Springs Invitational
936318,Mya Cheatum,F,SBD,,83.91,38.56,81.65,,THSWPA,2016,USA,TX,Sulphur Springs Invitational
936319,Claudia Lopez,F,SBD,,68.04,36.29,74.84,,THSWPA,2016,USA,TX,Sulphur Springs Invitational
936320,Carla Perez,F,SBD,,68.04,29.48,63.5,,THSWPA,2016,USA,TX,Sulphur Springs Invitational
936321,Taylor Robins,F,SBD,,61.23,,,,THSWPA,2016,USA,TX,Sulphur Springs Invitational
936322,Allie Boehlar,F,SBD,,83.91,,,,THSWPA,2016,USA,TX,Sulphur Springs Invitational
936323,Chassity Sims,F,SBD,,140.61,61.23,149.69,,THSWPA,2016,USA,TX,Sulphur Springs Invitational
936324,Melissa Butler,F,SBD,,120.2,70.31,108.86,,THSWPA,2016,USA,TX,Sulphur Springs Invitational
936325,Brinkley Rash,F,SBD,,106.59,43.09,122.47,,THSWPA,2016,USA,TX,Sulphur Springs Invitational
936326,Kayden Wells,F,SBD,,99.79,49.9,111.13,,THSWPA,2016,USA,TX,Sulphur Springs Invitational
936327,Brittney Rosenbalm,F,SBD,,81.65,36.29,102.06,,THSWPA,2016,USA,TX,Sulphur Springs Invitational
936328,Nancy Lara,F,SBD,,74.84,40.82,90.72,,THSWPA,2016,USA,TX,Sulphur Springs Invitational
936329,Jillian Jones,F,SBD,,74.84,34.02,86.18,,THSWPA,2016,USA,TX,Sulphur Springs Invitational
936330,Kate Kiser,F,SBD,17.5,136.08,70.31,136.08,,THSWPA,2016,USA,TX,Sulphur Springs Invitational
